id,City,State,District,Density,Latitude,Longitude,Rating,Number of Reviews,Hospital Name,info
Hospital #0,Anantpur,Andhra Pradesh,Ananthapuramu,219.608,14.696532573816466,77.5845696812239,4.1,229,Columbia Asia Hospital 1,Dr. Gupta (Dermatologist); Dr. Das (Pediatrician); Dr. Iyer (Oncologist); Dr. Nair (Orthopedic); Dr. Roy (Psychiatrist)
Hospital #665,Bangalore,Karnataka,Bangalore Urban,4378.0,12.880629332639764,77.66537627600358,3.0,122,Saket City Hospital 668,Dr. Gupta (Dermatologist); Dr. Ahuja (Cardiologist); Dr. Nair (Orthopedic); Dr. Roy (Psychiatrist); Dr. Das (Pediatrician)
Hospital #666,Bangalore,Karnataka,Bangalore Urban,4378.0,12.97121431749668,77.59922742026103,3.7,837,Manipal Hospital 669,Dr. Nair (Orthopedic); Dr. Verma (Neurologist); Dr. Reddy (Endocrinologist); Dr. Singh (ENT Specialist); Dr. Mehta (Gastroenterologist)
Hospital #667,Bangalore,Karnataka,Bangalore Urban,4378.0,13.062203320876897,77.53635255121053,4.7,8150,Paras Hospital 670,Dr. Iyer (Oncologist); Dr. Nair (Orthopedic); Dr. Roy (Psychiatrist); Dr. Verma (Neurologist); Dr. Mehta (Gastroenterologist)
Hospital #668,Bangalore,Karnataka,Bangalore Urban,4378.0,13.045104304094576,77.5152201319507,4.9,1848,Apollo Hospital 671,Dr. Roy (Psychiatrist); Dr. Gupta (Dermatologist); Dr. Das (Pediatrician); Dr. Ahuja (Cardiologist); Dr. Reddy (Endocrinologist)
Hospital #669,Bangalore,Karnataka,Bangalore Urban,4378.0,12.873869359670962,77.60526059141601,3.6,1660,BLK Hospital 672,Dr. Das (Pediatrician); Dr. Gupta (Dermatologist); Dr. Roy (Psychiatrist); Dr. Reddy (Endocrinologist); Dr. Mehta (Gastroenterologist)
Hospital #670,Bangalore,Karnataka,Bangalore Urban,4378.0,12.755360033566973,77.47257977075759,2.8,93,BLK Hospital 673,Dr. Roy (Psychiatrist); Dr. Das (Pediatrician); Dr. Ahuja (Cardiologist); Dr. Iyer (Oncologist); Dr. Verma (Neurologist)
Hospital #671,Bangalore,Karnataka,Bangalore Urban,4378.0,12.9802416700614,77.64029242487854,4.6,1762,BLK Hospital 674,Dr. Iyer (Oncologist); Dr. Roy (Psychiatrist); Dr. Gupta (Dermatologist); Dr. Singh (ENT Specialist); Dr. Das (Pediatrician)
Hospital #672,Bangalore,Karnataka,Bangalore Urban,4378.0,12.953532638884322,77.63580384676152,4.0,351,Medanta Hospital 675,Dr. Das (Pediatrician); Dr. Nair (Orthopedic); Dr. Reddy (Endocrinologist); Dr. Verma (Neurologist); Dr. Mehta (Gastroenterologist)
Hospital #673,Bangalore,Karnataka,Bangalore Urban,4378.0,12.927924676297696,77.58662527443889,2.8,220,Manipal Hospital 676,Dr. Singh (ENT Specialist); Dr. Roy (Psychiatrist); Dr. Das (Pediatrician); Dr. Gupta (Dermatologist); Dr. Verma (Neurologist)
Hospital #674,Bangalore,Karnataka,Bangalore Urban,4378.0,12.919006885489694,77.5371703700785,2.9,627,Saket City Hospital 677,Dr. Reddy (Endocrinologist); Dr. Roy (Psychiatrist); Dr. Das (Pediatrician); Dr. Iyer (Oncologist); Dr. Gupta (Dermatologist)
Hospital #675,Bangalore,Karnataka,Bangalore Urban,4378.0,13.071043822828845,77.3747108848718,3.6,148,Wockhardt Hospital 678,Dr. Verma (Neurologist); Dr. Gupta (Dermatologist); Dr. Roy (Psychiatrist); Dr. Mehta (Gastroenterologist); Dr. Reddy (Endocrinologist)
Hospital #676,Bangalore,Karnataka,Bangalore Urban,4378.0,12.956546537188403,77.58081588551823,4.1,229,Artemis Hospital 679,Dr. Iyer (Oncologist); Dr. Roy (Psychiatrist); Dr. Singh (ENT Specialist); Dr. Gupta (Dermatologist); Dr. Mehta (Gastroenterologist)
Hospital #677,Bangalore,Karnataka,Bangalore Urban,4378.0,12.997437451015273,77.66688334504428,4.2,285,Artemis Hospital 680,Dr. Nair (Orthopedic); Dr. Roy (Psychiatrist); Dr. Singh (ENT Specialist); Dr. Reddy (Endocrinologist); Dr. Iyer (Oncologist)
Hospital #678,Bangalore,Karnataka,Bangalore Urban,4378.0,12.903138201193196,77.56794528063563,4.6,8018,Wockhardt Hospital 681,Dr. Verma (Neurologist); Dr. Mehta (Gastroenterologist); Dr. Nair (Orthopedic); Dr. Reddy (Endocrinologist); Dr. Roy (Psychiatrist)
Hospital #679,Bangalore,Karnataka,Bangalore Urban,4378.0,12.963674179947247,77.53821432816517,4.5,2027,Manipal Hospital 682,Dr. Mehta (Gastroenterologist); Dr. Roy (Psychiatrist); Dr. Iyer (Oncologist); Dr. Verma (Neurologist); Dr. Das (Pediatrician)
Hospital #680,Bangalore,Karnataka,Bangalore Urban,4378.0,12.777715189766884,77.64017133979617,4.3,1227,Columbia Asia Hospital 683,Dr. Reddy (Endocrinologist); Dr. Singh (ENT Specialist); Dr. Verma (Neurologist); Dr. Gupta (Dermatologist); Dr. Nair (Orthopedic)
Hospital #681,Bangalore,Karnataka,Bangalore Urban,4378.0,12.941465916131255,77.53915147239711,3.5,25,Medanta Hospital 684,Dr. Gupta (Dermatologist); Dr. Roy (Psychiatrist); Dr. Iyer (Oncologist); Dr. Singh (ENT Specialist); Dr. Verma (Neurologist)
Hospital #682,Bangalore,Karnataka,Bangalore Urban,4378.0,12.975900193825218,77.53090095158656,4.1,664,Apollo Hospital 685,Dr. Iyer (Oncologist); Dr. Mehta (Gastroenterologist); Dr. Nair (Orthopedic); Dr. Ahuja (Cardiologist); Dr. Das (Pediatrician)
Hospital #683,Bangalore,Karnataka,Bangalore Urban,4378.0,12.920440553982946,77.65964177076147,3.1,96,BLK Hospital 686,Dr. Ahuja (Cardiologist); Dr. Nair (Orthopedic); Dr. Verma (Neurologist); Dr. Singh (ENT Specialist); Dr. Mehta (Gastroenterologist)
Hospital #684,Bangalore,Karnataka,Bangalore Urban,4378.0,13.024353217922208,77.57098777997983,4.1,229,BLK Hospital 687,Dr. Singh (ENT Specialist); Dr. Mehta (Gastroenterologist); Dr. Das (Pediatrician); Dr. Nair (Orthopedic); Dr. Roy (Psychiatrist)
Hospital #685,Bangalore,Karnataka,Bangalore Urban,4378.0,12.98236396225838,77.62236263181538,3.7,697,Manipal Hospital 688,Dr. Nair (Orthopedic); Dr. Das (Pediatrician); Dr. Ahuja (Cardiologist); Dr. Singh (ENT Specialist); Dr. Reddy (Endocrinologist)
Hospital #686,Bangalore,Karnataka,Bangalore Urban,4378.0,12.93435516249776,77.57503643711597,4.7,10360,Columbia Asia Hospital 689,Dr. Iyer (Oncologist); Dr. Verma (Neurologist); Dr. Gupta (Dermatologist); Dr. Mehta (Gastroenterologist); Dr. Reddy (Endocrinologist)
Hospital #687,Bangalore,Karnataka,Bangalore Urban,4378.0,12.889743218915644,77.60052611897048,4.7,19353,Artemis Hospital 690,Dr. Das (Pediatrician); Dr. Ahuja (Cardiologist); Dr. Mehta (Gastroenterologist); Dr. Roy (Psychiatrist); Dr. Singh (ENT Specialist)
Hospital #688,Bangalore,Karnataka,Bangalore Urban,4378.0,12.999995441471544,77.66582646199944,4.7,1894,Artemis Hospital 691,Dr. Nair (Orthopedic); Dr. Reddy (Endocrinologist); Dr. Das (Pediatrician); Dr. Singh (ENT Specialist); Dr. Iyer (Oncologist)
Hospital #689,Bangalore,Karnataka,Bangalore Urban,4378.0,12.967047828749449,77.23994206142572,2.1,230,Aster Hospital 692,Dr. Nair (Orthopedic); Dr. Gupta (Dermatologist); Dr. Mehta (Gastroenterologist); Dr. Singh (ENT Specialist); Dr. Iyer (Oncologist)
Hospital #690,Bangalore,Karnataka,Bangalore Urban,4378.0,12.972605069351168,77.65521367564268,4.3,881,Manipal Hospital 693,Dr. Nair (Orthopedic); Dr. Iyer (Oncologist); Dr. Reddy (Endocrinologist); Dr. Verma (Neurologist); Dr. Das (Pediatrician)
Hospital #691,Bangalore,Karnataka,Bangalore Urban,4378.0,12.883926822112048,77.82422153641713,3.5,47,Medanta Hospital 694,Dr. Mehta (Gastroenterologist); Dr. Singh (ENT Specialist); Dr. Das (Pediatrician); Dr. Nair (Orthopedic); Dr. Verma (Neurologist)
Hospital #692,Bangalore,Karnataka,Bangalore Urban,4378.0,12.85544369341919,77.46414071594282,4.0,147,Fortis Hospital 695,Dr. Reddy (Endocrinologist); Dr. Verma (Neurologist); Dr. Gupta (Dermatologist); Dr. Mehta (Gastroenterologist); Dr. Das (Pediatrician)
Hospital #693,Bangalore,Karnataka,Bangalore Urban,4378.0,12.953628434150405,77.59647759611677,3.9,198,Medanta Hospital 696,Dr. Nair (Orthopedic); Dr. Singh (ENT Specialist); Dr. Gupta (Dermatologist); Dr. Iyer (Oncologist); Dr. Verma (Neurologist)
Hospital #694,Bangalore,Karnataka,Bangalore Urban,4378.0,12.961860987698142,77.59589224388979,4.4,129,Paras Hospital 697,Dr. Gupta (Dermatologist); Dr. Nair (Orthopedic); Dr. Verma (Neurologist); Dr. Roy (Psychiatrist); Dr. Das (Pediatrician)
Hospital #695,Bangalore,Karnataka,Bangalore Urban,4378.0,12.975224728980134,77.50174134561743,3.9,644,Artemis Hospital 698,Dr. Roy (Psychiatrist); Dr. Ahuja (Cardiologist); Dr. Reddy (Endocrinologist); Dr. Gupta (Dermatologist); Dr. Nair (Orthopedic)
Hospital #696,Bangalore,Karnataka,Bangalore Urban,4378.0,12.920186818961458,77.61469759843405,4.4,2044,Artemis Hospital 699,Dr. Das (Pediatrician); Dr. Reddy (Endocrinologist); Dr. Gupta (Dermatologist); Dr. Nair (Orthopedic); Dr. Mehta (Gastroenterologist)
Hospital #697,Bangalore,Karnataka,Bangalore Urban,4378.0,12.790313224436533,77.63896898077061,3.3,297,Max Hospital 700,Dr. Verma (Neurologist); Dr. Singh (ENT Specialist); Dr. Ahuja (Cardiologist); Dr. Reddy (Endocrinologist); Dr. Gupta (Dermatologist)
Hospital #698,Bangalore,Karnataka,Bangalore Urban,4378.0,12.884621102833076,77.6644990360843,3.2,690,Artemis Hospital 701,Dr. Roy (Psychiatrist); Dr. Iyer (Oncologist); Dr. Ahuja (Cardiologist); Dr. Mehta (Gastroenterologist); Dr. Nair (Orthopedic)
Hospital #699,Bangalore,Karnataka,Bangalore Urban,4378.0,12.877186717253927,77.65580611402108,4.6,759,Wockhardt Hospital 702,Dr. Roy (Psychiatrist); Dr. Mehta (Gastroenterologist); Dr. Ahuja (Cardiologist); Dr. Das (Pediatrician); Dr. Singh (ENT Specialist)
Hospital #700,Bangalore,Karnataka,Bangalore Urban,4378.0,12.900428179299569,77.62984058637569,4.5,570,Apollo Hospital 703,Dr. Reddy (Endocrinologist); Dr. Iyer (Oncologist); Dr. Nair (Orthopedic); Dr. Gupta (Dermatologist); Dr. Das (Pediatrician)
Hospital #701,Bangalore,Karnataka,Bangalore Urban,4378.0,12.758706370965854,77.45562903451611,3.0,85,Narayana Hospital 704,Dr. Das (Pediatrician); Dr. Reddy (Endocrinologist); Dr. Roy (Psychiatrist); Dr. Ahuja (Cardiologist); Dr. Iyer (Oncologist)
Hospital #702,Bangalore,Karnataka,Bangalore Urban,4378.0,13.235218332599144,77.41380074326744,3.5,8,Manipal Hospital 705,Dr. Nair (Orthopedic); Dr. Singh (ENT Specialist); Dr. Ahuja (Cardiologist); Dr. Roy (Psychiatrist); Dr. Das (Pediatrician)
Hospital #703,Bangalore,Karnataka,Bangalore Urban,4378.0,12.920751480128551,77.56989427380074,4.2,951,Primus Hospital 706,Dr. Iyer (Oncologist); Dr. Roy (Psychiatrist); Dr. Reddy (Endocrinologist); Dr. Singh (ENT Specialist); Dr. Das (Pediatrician)
Hospital #704,Bangalore,Karnataka,Bangalore Urban,4378.0,13.04478759753653,77.47741173652571,4.6,2239,Medanta Hospital 707,Dr. Iyer (Oncologist); Dr. Ahuja (Cardiologist); Dr. Gupta (Dermatologist); Dr. Reddy (Endocrinologist); Dr. Das (Pediatrician)
Hospital #705,Bangalore,Karnataka,Bangalore Urban,4378.0,13.036191223768022,77.64216581547967,4.4,6565,Wockhardt Hospital 708,Dr. Mehta (Gastroenterologist); Dr. Nair (Orthopedic); Dr. Singh (ENT Specialist); Dr. Reddy (Endocrinologist); Dr. Verma (Neurologist)
Hospital #706,Bangalore,Karnataka,Bangalore Urban,4378.0,12.92542064542626,77.45577774534075,3.1,126,Narayana Hospital 709,Dr. Nair (Orthopedic); Dr. Verma (Neurologist); Dr. Ahuja (Cardiologist); Dr. Iyer (Oncologist); Dr. Reddy (Endocrinologist)
Hospital #707,Bangalore,Karnataka,Bangalore Urban,4378.0,12.900667920129584,77.56979399913598,3.5,585,Wockhardt Hospital 710,Dr. Das (Pediatrician); Dr. Ahuja (Cardiologist); Dr. Gupta (Dermatologist); Dr. Roy (Psychiatrist); Dr. Reddy (Endocrinologist)
Hospital #708,Bangalore,Karnataka,Bangalore Urban,4378.0,13.198855872233576,77.72058426351543,3.8,210,Columbia Asia Hospital 711,Dr. Verma (Neurologist); Dr. Roy (Psychiatrist); Dr. Singh (ENT Specialist); Dr. Reddy (Endocrinologist); Dr. Ahuja (Cardiologist)
Hospital #709,Bangalore,Karnataka,Bangalore Urban,4378.0,13.001005732013638,77.60764767412508,4.1,229,Fortis Hospital 712,Dr. Mehta (Gastroenterologist); Dr. Ahuja (Cardiologist); Dr. Reddy (Endocrinologist); Dr. Gupta (Dermatologist); Dr. Verma (Neurologist)
Hospital #710,Bangalore,Karnataka,Bangalore Urban,4378.0,13.154559991346751,77.41378315385805,4.2,33,Apollo Hospital 713,Dr. Iyer (Oncologist); Dr. Das (Pediatrician); Dr. Verma (Neurologist); Dr. Mehta (Gastroenterologist); Dr. Reddy (Endocrinologist)
Hospital #711,Bangalore,Karnataka,Bangalore Urban,4378.0,12.91881159430849,77.77565935839918,3.9,85,Saket City Hospital 714,Dr. Gupta (Dermatologist); Dr. Das (Pediatrician); Dr. Ahuja (Cardiologist); Dr. Verma (Neurologist); Dr. Mehta (Gastroenterologist)
Hospital #712,Bangalore,Karnataka,Bangalore Urban,4378.0,12.881854523215411,77.77207818683017,3.2,67,Wockhardt Hospital 715,Dr. Iyer (Oncologist); Dr. Das (Pediatrician); Dr. Reddy (Endocrinologist); Dr. Mehta (Gastroenterologist); Dr. Nair (Orthopedic)
Hospital #713,Bangalore,Karnataka,Bangalore Urban,4378.0,12.895493567737756,77.56243173814318,4.8,8332,Wockhardt Hospital 716,Dr. Iyer (Oncologist); Dr. Roy (Psychiatrist); Dr. Nair (Orthopedic); Dr. Verma (Neurologist); Dr. Reddy (Endocrinologist)
Hospital #714,Bangalore,Karnataka,Bangalore Urban,4378.0,13.11100438177747,77.58833708487532,3.7,258,Indraprastha Hospital 717,Dr. Ahuja (Cardiologist); Dr. Reddy (Endocrinologist); Dr. Iyer (Oncologist); Dr. Mehta (Gastroenterologist); Dr. Singh (ENT Specialist)
Hospital #715,Bangalore,Karnataka,Bangalore Urban,4378.0,12.93500566744184,77.43563474817077,4.1,726,Medanta Hospital 718,Dr. Nair (Orthopedic); Dr. Das (Pediatrician); Dr. Gupta (Dermatologist); Dr. Ahuja (Cardiologist); Dr. Mehta (Gastroenterologist)
Hospital #716,Bangalore,Karnataka,Bangalore Urban,4378.0,12.986219501625644,77.59861385970997,4.6,5144,Narayana Hospital 719,Dr. Mehta (Gastroenterologist); Dr. Nair (Orthopedic); Dr. Gupta (Dermatologist); Dr. Singh (ENT Specialist); Dr. Iyer (Oncologist)
Hospital #717,Bangalore,Karnataka,Bangalore Urban,4378.0,13.051090307517663,77.60153039291568,3.6,412,Saket City Hospital 720,Dr. Das (Pediatrician); Dr. Mehta (Gastroenterologist); Dr. Verma (Neurologist); Dr. Iyer (Oncologist); Dr. Singh (ENT Specialist)
Hospital #718,Bangalore,Karnataka,Bangalore Urban,4378.0,12.941987867271216,77.53242409130989,4.7,705,Fortis Hospital 721,Dr. Reddy (Endocrinologist); Dr. Roy (Psychiatrist); Dr. Das (Pediatrician); Dr. Verma (Neurologist); Dr. Ahuja (Cardiologist)
Hospital #719,Bangalore,Karnataka,Bangalore Urban,4378.0,12.904250096191422,77.52252700154986,4.0,495,Max Hospital 722,Dr. Nair (Orthopedic); Dr. Mehta (Gastroenterologist); Dr. Gupta (Dermatologist); Dr. Roy (Psychiatrist); Dr. Reddy (Endocrinologist)
Hospital #720,Bangalore,Karnataka,Bangalore Urban,4378.0,12.923373918670263,77.57233800891568,4.0,766,Saket City Hospital 723,Dr. Singh (ENT Specialist); Dr. Mehta (Gastroenterologist); Dr. Verma (Neurologist); Dr. Nair (Orthopedic); Dr. Iyer (Oncologist)
Hospital #721,Bangalore,Karnataka,Bangalore Urban,4378.0,12.904383919841855,77.54194691668599,4.0,161,Apollo Hospital 724,Dr. Gupta (Dermatologist); Dr. Nair (Orthopedic); Dr. Das (Pediatrician); Dr. Iyer (Oncologist); Dr. Singh (ENT Specialist)
Hospital #722,Bangalore,Karnataka,Bangalore Urban,4378.0,12.975663978723135,77.64127365033967,3.6,1150,Apollo Hospital 725,Dr. Ahuja (Cardiologist); Dr. Iyer (Oncologist); Dr. Gupta (Dermatologist); Dr. Roy (Psychiatrist); Dr. Reddy (Endocrinologist)
Hospital #723,Bangalore,Karnataka,Bangalore Urban,4378.0,12.968144904279873,77.57236018446247,4.1,315,Primus Hospital 726,Dr. Iyer (Oncologist); Dr. Gupta (Dermatologist); Dr. Verma (Neurologist); Dr. Ahuja (Cardiologist); Dr. Roy (Psychiatrist)
Hospital #724,Bangalore,Karnataka,Bangalore Urban,4378.0,12.94829490759458,77.70129519735754,3.5,642,Max Hospital 727,Dr. Nair (Orthopedic); Dr. Verma (Neurologist); Dr. Roy (Psychiatrist); Dr. Mehta (Gastroenterologist); Dr. Iyer (Oncologist)
Hospital #725,Bangalore,Karnataka,Bangalore Urban,4378.0,12.998025485617472,77.57741813642723,3.3,257,Indraprastha Hospital 728,Dr. Singh (ENT Specialist); Dr. Mehta (Gastroenterologist); Dr. Roy (Psychiatrist); Dr. Reddy (Endocrinologist); Dr. Ahuja (Cardiologist)
Hospital #726,Bangalore,Karnataka,Bangalore Urban,4378.0,13.047179668627653,77.50515930059213,4.6,1263,Manipal Hospital 729,Dr. Iyer (Oncologist); Dr. Verma (Neurologist); Dr. Das (Pediatrician); Dr. Nair (Orthopedic); Dr. Singh (ENT Specialist)
Hospital #727,Bangalore,Karnataka,Bangalore Urban,4378.0,13.148112675681611,77.66358509864897,4.9,112,Saket City Hospital 730,Dr. Reddy (Endocrinologist); Dr. Verma (Neurologist); Dr. Iyer (Oncologist); Dr. Singh (ENT Specialist); Dr. Mehta (Gastroenterologist)
Hospital #728,Bangalore,Karnataka,Bangalore Urban,4378.0,12.950477177996902,77.596309979732,4.6,4792,Max Hospital 731,Dr. Mehta (Gastroenterologist); Dr. Gupta (Dermatologist); Dr. Nair (Orthopedic); Dr. Singh (ENT Specialist); Dr. Das (Pediatrician)
Hospital #729,Bangalore,Karnataka,Bangalore Urban,4378.0,12.9295593437005,77.5798308316968,4.8,13479,Apollo Hospital 732,Dr. Iyer (Oncologist); Dr. Gupta (Dermatologist); Dr. Nair (Orthopedic); Dr. Roy (Psychiatrist); Dr. Reddy (Endocrinologist)
Hospital #730,Bangalore,Karnataka,Bangalore Urban,4378.0,13.009618620702684,77.7490141894578,3.7,945,Apollo Hospital 733,Dr. Reddy (Endocrinologist); Dr. Mehta (Gastroenterologist); Dr. Roy (Psychiatrist); Dr. Ahuja (Cardiologist); Dr. Das (Pediatrician)
Hospital #731,Bangalore,Karnataka,Bangalore Urban,4378.0,13.11703099583298,77.55524170101673,4.3,177,Narayana Hospital 734,Dr. Mehta (Gastroenterologist); Dr. Das (Pediatrician); Dr. Verma (Neurologist); Dr. Singh (ENT Specialist); Dr. Nair (Orthopedic)
Hospital #732,Bangalore,Karnataka,Bangalore Urban,4378.0,13.070366497109596,77.63499534436495,4.9,112,Artemis Hospital 735,Dr. Roy (Psychiatrist); Dr. Singh (ENT Specialist); Dr. Ahuja (Cardiologist); Dr. Reddy (Endocrinologist); Dr. Iyer (Oncologist)
Hospital #733,Bangalore,Karnataka,Bangalore Urban,4378.0,12.989062154817052,77.61144745209475,3.5,361,Indraprastha Hospital 736,Dr. Das (Pediatrician); Dr. Gupta (Dermatologist); Dr. Iyer (Oncologist); Dr. Nair (Orthopedic); Dr. Roy (Psychiatrist)
Hospital #734,Bangalore,Karnataka,Bangalore Urban,4378.0,12.790553834788348,77.74478548626313,4.0,935,Saket City Hospital 737,Dr. Singh (ENT Specialist); Dr. Das (Pediatrician); Dr. Verma (Neurologist); Dr. Mehta (Gastroenterologist); Dr. Ahuja (Cardiologist)
Hospital #735,Bangalore,Karnataka,Bangalore Urban,4378.0,12.879732951019244,77.80008514507756,3.1,1,Primus Hospital 738,Dr. Verma (Neurologist); Dr. Mehta (Gastroenterologist); Dr. Ahuja (Cardiologist); Dr. Das (Pediatrician); Dr. Gupta (Dermatologist)
Hospital #736,Bangalore,Karnataka,Bangalore Urban,4378.0,13.062479287325022,77.49269692638154,4.4,3513,Primus Hospital 739,Dr. Iyer (Oncologist); Dr. Nair (Orthopedic); Dr. Verma (Neurologist); Dr. Mehta (Gastroenterologist); Dr. Ahuja (Cardiologist)
Hospital #737,Bangalore,Karnataka,Bangalore Urban,4378.0,13.039523668381555,77.59489178537974,4.6,237,Saket City Hospital 740,Dr. Roy (Psychiatrist); Dr. Das (Pediatrician); Dr. Mehta (Gastroenterologist); Dr. Gupta (Dermatologist); Dr. Reddy (Endocrinologist)
Hospital #738,Bangalore,Karnataka,Bangalore Urban,4378.0,12.951044699104102,77.49789256539788,4.6,2545,Paras Hospital 741,Dr. Iyer (Oncologist); Dr. Singh (ENT Specialist); Dr. Reddy (Endocrinologist); Dr. Verma (Neurologist); Dr. Ahuja (Cardiologist)
Hospital #739,Bangalore,Karnataka,Bangalore Urban,4378.0,12.875720696183368,77.55361755044058,4.1,163,BLK Hospital 742,Dr. Ahuja (Cardiologist); Dr. Iyer (Oncologist); Dr. Gupta (Dermatologist); Dr. Verma (Neurologist); Dr. Roy (Psychiatrist)
Hospital #740,Bangalore,Karnataka,Bangalore Urban,4378.0,12.901991208845176,77.64332480749766,4.2,152,Fortis Hospital 743,Dr. Das (Pediatrician); Dr. Mehta (Gastroenterologist); Dr. Gupta (Dermatologist); Dr. Iyer (Oncologist); Dr. Reddy (Endocrinologist)
Hospital #741,Bangalore,Karnataka,Bangalore Urban,4378.0,12.930100576496834,77.5712739644582,3.6,96,Primus Hospital 744,Dr. Ahuja (Cardiologist); Dr. Mehta (Gastroenterologist); Dr. Gupta (Dermatologist); Dr. Reddy (Endocrinologist); Dr. Nair (Orthopedic)
Hospital #742,Bantwal,Karnataka,Dakshina Kannada,457.0,12.8824375,75.0293679,3.2,69,Max Hospital 745,Dr. Roy (Psychiatrist); Dr. Iyer (Oncologist); Dr. Ahuja (Cardiologist); Dr. Gupta (Dermatologist); Dr. Singh (ENT Specialist)
Hospital #743,Belgaum,Karnataka,Belagavi,356.0,15.807735607473784,74.4835070168695,3.2,71,Fortis Hospital 746,Dr. Reddy (Endocrinologist); Dr. Roy (Psychiatrist); Dr. Mehta (Gastroenterologist); Dr. Iyer (Oncologist); Dr. Verma (Neurologist)
Hospital #744,Belgaum,Karnataka,Belagavi,356.0,15.83004341479483,74.45806784156946,4.9,86,Max Hospital 747,Dr. Ahuja (Cardiologist); Dr. Singh (ENT Specialist); Dr. Mehta (Gastroenterologist); Dr. Nair (Orthopedic); Dr. Das (Pediatrician)
Hospital #745,Belgaum,Karnataka,Belagavi,356.0,15.89990076055294,74.52043658829152,3.7,1056,Columbia Asia Hospital 748,Dr. Das (Pediatrician); Dr. Reddy (Endocrinologist); Dr. Gupta (Dermatologist); Dr. Mehta (Gastroenterologist); Dr. Iyer (Oncologist)
Hospital #746,Belgaum,Karnataka,Belagavi,356.0,15.881096481925113,74.50990080427631,3.3,36,Apollo Hospital 749,Dr. Mehta (Gastroenterologist); Dr. Iyer (Oncologist); Dr. Singh (ENT Specialist); Dr. Roy (Psychiatrist); Dr. Reddy (Endocrinologist)
Hospital #747,Belguam,Karnataka,Belagavi,356.0,15.964695927151348,74.66785224993042,2.4,7,Artemis Hospital 750,Dr. Nair (Orthopedic); Dr. Singh (ENT Specialist); Dr. Iyer (Oncologist); Dr. Gupta (Dermatologist); Dr. Ahuja (Cardiologist)
Hospital #748,Belguam,Karnataka,Belagavi,356.0,15.838880369756364,74.44394026267648,3.4,65,Narayana Hospital 751,Dr. Das (Pediatrician); Dr. Roy (Psychiatrist); Dr. Ahuja (Cardiologist); Dr. Iyer (Oncologist); Dr. Reddy (Endocrinologist)
Hospital #749,Belguam,Karnataka,Belagavi,356.0,15.891205553221472,74.53343902417686,3.3,75,Primus Hospital 752,Dr. Ahuja (Cardiologist); Dr. Mehta (Gastroenterologist); Dr. Roy (Psychiatrist); Dr. Reddy (Endocrinologist); Dr. Singh (ENT Specialist)
